measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Philippines,Female,All ages,Mental disorders,Rate,2019,11497.11983072846,12447.61253216591,10563.86693708994
Prevalence,Philippines,Both,All ages,Mental disorders,Rate,2019,11000.15384155088,11936.84490580766,10086.29521698258
Prevalence,Philippines,Male,All ages,Mental disorders,Percent,2020,0.1188969547987683,0.1287009618168278,0.1092391649234937
Prevalence,Philippines,Female,All ages,Mental disorders,Percent,2020,0.1313754893628037,0.1420952799818219,0.1208752811760465
Prevalence,Philippines,Both,All ages,Mental disorders,Percent,2020,0.1251079656186162,0.1352882327821025,0.1152277250571513
Prevalence,Philippines,Male,All ages,Mental disorders,Rate,2020,11314.2355991161,12250.96985225793,10412.65298416545
Prevalence,Philippines,Female,All ages,Mental disorders,Rate,2020,12744.91477885531,13778.668858614628,11728.89279552283
Prevalence,Philippines,Both,All ages,Mental disorders,Rate,2020,12019.44989804131,13005.433441651809,11066.086778119561
Prevalence,Philippines,Male,All ages,Mental disorders,Percent,2021,0.1212005315209655,0.13116022026449,0.1114300642951255
Prevalence,Philippines,Female,All ages,Mental disorders,Percent,2021,0.1355403899268161,0.1468447166215669,0.1247797176765918
Prevalence,Philippines,Both,All ages,Mental disorders,Percent,2021,0.1283384279404248,0.1387912700767599,0.1183463991046883
Prevalence,Philippines,Male,All ages,Mental disorders,Rate,2021,11541.02662806388,12493.12927691324,10619.010167509781
Prevalence,Philippines,Female,All ages,Mental disorders,Rate,2021,13155.10455275036,14259.34005376433,12110.51633982758
Prevalence,Philippines,Both,All ages,Mental disorders,Rate,2021,12336.76793820292,13335.98868782962,11384.5788426125
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Percent,2015,0.1087312611342997,0.1209619468735145,0.0982787639429529
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Percent,2015,0.1084195506311466,0.1226367305981523,0.096659933262195
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Percent,2015,0.1085783469251876,0.1210256972685657,0.0977104683875994
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Rate,2015,10649.92731753637,11850.52079299795,9620.80671458739
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Rate,2015,10675.99344835081,12043.366165556,9520.10488171698
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Rate,2015,10662.66135781919,11915.96443378759,9583.52542880015
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Percent,2016,0.1089851873761855,0.1212031776297756,0.0982108414323605
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Percent,2016,0.1087401087844002,0.1232229255215412,0.096987963771329
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Percent,2016,0.10886483289043,0.1214919543903067,0.0976496172937104
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Rate,2016,10672.307422342,11871.99340050108,9618.79467315446
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Rate,2016,10706.258695288081,12085.15725167608,9558.3094478212
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Rate,2016,10688.90203147005,11927.5339964515,9588.59543279176
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Percent,2017,0.1092607573432105,0.1215279812002282,0.0983574370976599
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Percent,2017,0.1090772146967266,0.1232551853753204,0.097077219755037
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Percent,2017,0.1091704968950134,0.1219562311862983,0.0978328436036851
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Rate,2017,10696.2923029716,11894.24671597168,9624.845495513699
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Rate,2017,10737.4957964115,12153.59618265815,9550.408675667759
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Rate,2017,10716.4414410457,11981.35199770403,9594.44625885154
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Percent,2018,0.109522735750095,0.1219560979210461,0.0984055297369491
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Percent,2018,0.1094046630031671,0.123072592913105,0.0975978707554241
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Percent,2018,0.1094645337923154,0.1224813626632052,0.0982358185665267
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Rate,2018,10720.0939502428,11928.35607691338,9614.45034577266
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Rate,2018,10768.89672102136,12126.43187980194,9588.884852641031
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Rate,2018,10743.970300825371,12026.224234142011,9645.4799913515
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Percent,2019,0.1097640562060462,0.1226315270248134,0.098724379262553
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Percent,2019,0.1097234749138309,0.1232362650063383,0.097856815212866
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Percent,2019,0.1097438476578649,0.1230504438690178,0.0987854387463878
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Rate,2019,10742.20777901022,11949.74337560144,9637.00004406589
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Rate,2019,10800.155843297809,12145.407965189039,9616.9570595523
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Rate,2019,10770.570765698689,12067.17584661651,9695.38466827557
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Percent,2020,0.1113172702417885,0.1259671980253475,0.0987069741811645
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Percent,2020,0.112075896430939,0.1311295796723194,0.0967546498765495
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Percent,2020,0.1116895209308654,0.1290934231006232,0.0981367758636709
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Rate,2020,10890.15617331627,12329.72341035538,9643.15015386302
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Rate,2020,11031.09725271829,12922.51847398348,9530.47701519946
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Rate,2020,10959.16840126335,12690.854476928782,9636.37739939518
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Percent,2021,0.1154087105379469,0.1313065102275469,0.1022665896788848
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Percent,2021,0.1187156617109007,0.1402769972087497,0.1025797577292496
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Percent,2021,0.1170330876637724,0.1343049443537472,0.1024862588344356
Prevalence,Solomon Islands,Male,All ages,Mental disorders,Rate,2021,11293.72335241099,12879.13055426393,10006.8011550836
Prevalence,Solomon Islands,Female,All ages,Mental disorders,Rate,2021,11685.3901653618,13834.034706324419,10111.33844349356
Prevalence,Solomon Islands,Both,All ages,Mental disorders,Rate,2021,11485.57766346243,13206.534803321241,10054.09342785069
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Percent,2015,0.1048668299615828,0.1154374158454139,0.0955794597850952
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Percent,2015,0.1049281214672181,0.1150783188888822,0.0960271586199418
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Percent,2015,0.1048969549020741,0.1151089038900642,0.096197969633778
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Rate,2015,9858.2212738389,10821.613901088991,9008.2549899947
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Rate,2015,10089.635011671598,11064.941733814709,9248.459600737879
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Rate,2015,9971.68341171806,10904.254504164659,9133.73883684255
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Percent,2016,0.1047950067313974,0.1153435874577929,0.0957422465563272
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Percent,2016,0.1051055424426321,0.1151605268003595,0.0964153986737067
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Percent,2016,0.1049487150103776,0.115002850150717,0.0965901701227507
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Rate,2016,9847.25114695339,10819.53917093511,9011.65062276493
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Rate,2016,10104.34589421874,11049.396184078001,9255.84767949873
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Rate,2016,9973.23486076324,10916.069550280889,9168.67977547838
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Percent,2017,0.1047976783669434,0.114819574986378,0.0957488207159357
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Percent,2017,0.1053413707612823,0.1155061301534235,0.096947230712607
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Percent,2017,0.1050668960538327,0.1151713697275686,0.0968871554929396
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Rate,2017,9841.684818112339,10762.11560056381,8989.824890471531
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Rate,2017,10124.26600550972,11054.4508670591,9300.39859575071
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Rate,2017,9980.0885328309,10915.69711012785,9196.38462611288
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Percent,2018,0.1048299909956643,0.1145939172944829,0.0958405552244341
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Percent,2018,0.1055873223322244,0.1156852184164764,0.0970854306174244
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Percent,2018,0.1052049714951426,0.1151265821169517,0.0972146572894461
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Rate,2018,9838.92794421396,10740.54770088907,8981.016070661919
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Rate,2018,10145.46605487066,11092.990733476581,9300.344398488269
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Rate,2018,9988.99756017206,10918.35658263629,9227.43120227927
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Percent,2019,0.1048478760625361,0.1147504541546128,0.095909808111743
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Percent,2019,0.1057983523529803,0.1160508760163927,0.0972796598073931
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Percent,2019,0.1053183959455533,0.1150699382084913,0.0974632018236676
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Rate,2019,9836.30042098613,10730.65185554605,8981.62968060571
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Rate,2019,10164.32475029201,11145.70791441612,9338.79451002176
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Rate,2019,9996.82321861718,10926.75231454693,9246.43492783887
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Percent,2020,0.1098340157072545,0.1222533189298404,0.0985954874695101
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Percent,2020,0.1142214753211523,0.1300317362964155,0.1007548945212846
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Percent,2020,0.1120060362876061,0.1261554538870932,0.0995835534952242
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Rate,2020,10313.74655842118,11456.85271124993,9214.071451748001
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Rate,2020,10980.380718374,12502.799348027149,9706.04158352739
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Rate,2020,10639.88561810924,11933.66452980343,9440.88323952457
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Percent,2021,0.1112465208634476,0.1232726915288646,0.0997538615401739
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Percent,2021,0.1169485569773829,0.133279753063605,0.1027903460773238
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Percent,2021,0.1140690293738484,0.1285153157541511,0.1013599942566691
Prevalence,Turkmenistan,Male,All ages,Mental disorders,Rate,2021,10450.15402281783,11578.012428236301,9371.44149166616
Prevalence,Turkmenistan,Female,All ages,Mental disorders,Rate,2021,11246.070460161329,12803.54801156959,9885.13120846646
Prevalence,Turkmenistan,Both,All ages,Mental disorders,Rate,2021,10839.504434282,12181.25463041838,9628.03009489157
Prevalence,Malaysia,Male,All ages,Mental disorders,Percent,2015,0.1174871628508799,0.1292337603793859,0.1077804863761801
Prevalence,Malaysia,Female,All ages,Mental disorders,Percent,2015,0.1323892149525106,0.1479305714368418,0.1196789998203906
Prevalence,Malaysia,Both,All ages,Mental disorders,Percent,2015,0.124801506426203,0.1371892969112061,0.1136420811158149
Prevalence,Malaysia,Male,All ages,Mental disorders,Rate,2015,11017.50580689607,12083.87471744372,10082.19653841978
Prevalence,Malaysia,Female,All ages,Mental disorders,Rate,2015,12797.701511926398,14262.136993994502,11536.23132061391
Prevalence,Malaysia,Both,All ages,Mental disorders,Rate,2015,11877.81165037519,13066.55791090473,10819.52927959063
Prevalence,Malaysia,Male,All ages,Mental disorders,Percent,2016,0.1179040323593977,0.1296698552467683,0.1078531135121165
Prevalence,Malaysia,Female,All ages,Mental disorders,Percent,2016,0.1328998410628941,0.1485350099642036,0.1198797125444498
Prevalence,Malaysia,Both,All ages,Mental disorders,Percent,2016,0.1252600716827241,0.1382185525493106,0.1140214765548248
Prevalence,Malaysia,Male,All ages,Mental disorders,Rate,2016,11059.98833361411,12103.14138062467,10103.52804411422
Prevalence,Malaysia,Female,All ages,Mental disorders,Rate,2016,12846.893352644282,14342.069626384098,11590.796976125741
Prevalence,Malaysia,Both,All ages,Mental disorders,Rate,2016,11923.162623082011,13110.056722022739,10870.18762651007
Prevalence,Malaysia,Male,All ages,Mental disorders,Percent,2017,0.1183873781520425,0.1298859822670987,0.1076289531559009
Prevalence,Malaysia,Female,All ages,Mental disorders,Percent,2017,0.1334043904060946,0.1495538092156684,0.1204353775259937
Prevalence,Malaysia,Both,All ages,Mental disorders,Percent,2017,0.1257501648958048,0.1388491873483711,0.1143440387681397
Prevalence,Malaysia,Male,All ages,Mental disorders,Rate,2017,11107.58705615976,12152.354819552911,10097.33641663445
Prevalence,Malaysia,Female,All ages,Mental disorders,Rate,2017,12895.007978100659,14411.22071746944,11649.17123124486
Prevalence,Malaysia,Both,All ages,Mental disorders,Rate,2017,11970.68850283621,13175.72974156217,10886.33691151552
Prevalence,Malaysia,Male,All ages,Mental disorders,Percent,2018,0.118836081613284,0.1301263836874297,0.1075822633599293
Prevalence,Malaysia,Female,All ages,Mental disorders,Percent,2018,0.1338107921363673,0.1508251577533287,0.1207778190937506
Prevalence,Malaysia,Both,All ages,Mental disorders,Percent,2018,0.1261752251326693,0.1396355831438163,0.1145717282773878
Prevalence,Malaysia,Male,All ages,Mental disorders,Rate,2018,11152.44023439635,12178.21676153634,10124.303175970801
Prevalence,Malaysia,Female,All ages,Mental disorders,Rate,2018,12934.52310878443,14515.935322697578,11686.647120682841
Prevalence,Malaysia,Both,All ages,Mental disorders,Rate,2018,12012.71984028796,13271.7153468975,10910.29183339704
Prevalence,Malaysia,Male,All ages,Mental disorders,Percent,2019,0.11914065913012,0.1304833674358513,0.107802829425437
Prevalence,Malaysia,Female,All ages,Mental disorders,Percent,2019,0.1340196837443901,0.1516872511058982,0.1212327769370024
Prevalence,Malaysia,Both,All ages,Mental disorders,Percent,2019,0.1264308369051067,0.1399948953558824,0.1145617809292501
Prevalence,Malaysia,Male,All ages,Mental disorders,Rate,2019,11185.63808704135,12258.120281548721,10125.62102837706
Prevalence,Malaysia,Female,All ages,Mental disorders,Rate,2019,12956.87423341295,14589.70147700826,11706.93261325116
Prevalence,Malaysia,Both,All ages,Mental disorders,Rate,2019,12040.543104095621,13302.97204950224,10905.15259380919
Prevalence,Malaysia,Male,All ages,Mental disorders,Percent,2020,0.1199738212332616,0.1366872316644178,0.1060132580790378
Prevalence,Malaysia,Female,All ages,Mental disorders,Percent,2020,0.1349731699609094,0.1583200202109984,0.1161857020418283
Prevalence,Malaysia,Both,All ages,Mental disorders,Percent,2020,0.1273207574178795,0.1462201060670435,0.1121096718357786
Prevalence,Malaysia,Male,All ages,Mental disorders,Rate,2020,11269.26628654825,12852.72479337213,9948.4893420906
Prevalence,Malaysia,Female,All ages,Mental disorders,Rate,2020,13052.330332528189,15292.134697156209,11233.5722678984
Prevalence,Malaysia,Both,All ages,Mental disorders,Rate,2020,12129.75388860187,13906.046428935939,10639.49833595393
Prevalence,Malaysia,Male,All ages,Mental disorders,Percent,2021,0.126181528640635,0.1440997211655669,0.1111078051381081
