Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026]
Lithuania,LTU,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,23.20928,29.1862,30.47648,36.54166,47.07588,54.89271,60.33432,67.76379,59.99029,..,..,..,..,..,..,..,..
Lithuania,LTU,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.33852,1.33509,1.32247,1.32524,1.31831,1.30421,1.2715,1.26904,1.27149,..,..,..,..,..,..,..,..
Lithuania,LTU,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,86.57257,84.05559,79.75163,73.5332,70.40061,69.74054,71.11852,72.41746,73.7303,..,..,..,..,..,..,..,..
Lithuania,LTU,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,972,1009,1118,1247,1316,1357,1444,1446,1355,..,..,..,..,..,..,..,..
Lithuania,LTU,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,14116,13926,13923,13633,14067,13075,12744,12148,11426,..,..,..,..,..,..,..,..
Lithuania,LTU,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,72.85038,67.95589,67.41625,..,65.34567,67.515,72.07886,72.79951,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,634,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,99.8558,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,4852,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,99.8156,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,99.65793,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,99.89323,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,99.8802,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,99.63397,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,99.90341,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,99.6799,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,1.00023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,41.89735,42.28555,42.8819,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Duration of compulsory education (years),SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,..,..,..,..,..,..
Lithuania,LTU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6,5.5,5.2,5.1,5,4.9,4.7,4.4,4,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,11953.9384416891,14338.6435140155,14333.9493428112,15705.1639858867,16534.4819837926,14249.1149666026,14999.4796391329,16840.938567953,19153.4089860651,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP at market prices (current US$),NY.GDP.MKTP.CD,37024718364.5516,43419061504.4429,42826586829.8189,46450990764.2532,48485169331.368,41392396557.6337,43021972484.8299,47632961168.4141,53429066429.1251,..,..,..,..,..,..,..,..
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20039.0100196939,22823.9183852478,24645.5690883586,26680.0341634064,28156.1358105285,28823.8128915519,30334.1908669113,33314.7403681721,35461.3590993235,..,..,..,..,..,..,..,..
Lithuania,LTU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,62066465031.8176,69113449621.1446,73635365891.8323,78911243564.7314,82564123498.3119,83730582306.798,87005466604.3919,94227511601.5591,98920631432.4132,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.32409,103.74531,104.49127,104.25783,102.90003,102.56014,104.23781,103.98918,101.18417,101.5942,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,79.68206,80.23043,80.28941,80.99178,81.34433,81.67563,81.69824,81.52746,81.97459,82.21352,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.01221,1.01385,1.04055,1.05842,1.07186,1.0742,1.08371,1.08971,1.09926,1.10753,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,23.50521,25.33006,26.7388,27.66161,30.25674,31.3985,32.00196,32.50696,33.02792,33.77481,..,..,..,..,..,..,..
Low & middle income,LMY,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,1.07162,1.06133,1.0485,1.05029,1.07269,1.07481,..,..,..,..,..,..,..
Low & middle income,LMY,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,87.20313,83.64807,84.9213,85.81173,84.69147,84.63986,..,..,..,..,..,..,..
Low & middle income,LMY,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,1.05247,1.03017,1.0187,1.02516,1.01479,1.02693,..,..,..,..,..,..,..
Low & middle income,LMY,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,89.23792,89.15735,89.75499,89.94184,91.5839,90.18011,..,..,..,..,..,..,..
Low & middle income,LMY,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,1.04559,1.04186,1.04738,1.02685,1.03501,1.03926,..,..,..,..,..,..,..
Low & middle income,LMY,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,91.63767,91.43019,89.4363,92.42743,93.72262,90.71361,..,..,..,..,..,..,..
Low & middle income,LMY,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,6928855.58272,7342858.82404,7601204.67078,7826423.7142,8287230.61536,8466749.92007,8548769.47806,8612222.29175,8608069.45173,8752431.27056,..,..,..,..,..,..,..
Low & middle income,LMY,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,124670531,121764723,114875389,110567292,106392795,105810099,100763579,98728575,100009601,98180309,..,..,..,..,..,..,..
Low & middle income,LMY,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,88.27708,88.52742,89.15234,89.53366,89.88052,89.92872,90.40681,90.61985,90.53675,90.75514,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,763142516,763180056,753484340,755270221,745607770,747624207,734341597,732461498,741562439,738949715,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,81.40623,81.67245,82.2067,82.45152,82.93346,83.1472,83.68802,83.97684,84.00709,84.29309,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,55.9687529499001,53.4431246868708,51.3711321412727,49.452324133398,47.7025898895418,46.091318026596,44.643157583643,43.2334645272092,41.9689010582912,..,..,..,..,..,..,..,..
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,3590.25757766763,4184.47388369959,4407.97634304576,4611.78885178102,4720.31736475657,4420.15120526289,4382.51326059378,4748.05706828806,4971.24220833193,..,..,..,..,..,..,..,..
Low & middle income,LMY,GDP at market prices (current US$),NY.GDP.MKTP.CD,20698269553884.9,24440155185061.7,26080983425884.2,27642077451665.7,28658606918495.1,27180488104168.8,27293209540858.5,29943911015101.6,31736202504807.9,..,..,..,..,..,..,..,..
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7629.58718151928,8213.14222644149,8696.66487102767,9179.87580499162,9664.15434711878,10026.3145919119,10488.832255609,11115.4197430312,11793.5373793215,..,..,..,..,..,..,..,..
Low & middle income,LMY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,43985493701134.9,47970300723622.4,51456168252713.3,55022215056583.7,58674275314966.1,61654027620058.9,65321855193306.2,70100071438450.1,75289449765867.6,..,..,..,..,..,..,..,..
Low income,LIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,98.83402,99.418,100.84947,100.79603,101.53389,100.35698,100.82395,101.09505,101.64856,101.76138,..,..,..,..,..,..,..
Low income,LIC,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,47.19678,48.07961,48.97418,47.42449,47.78007,47.54812,47.81175,48.03239,48.1348,..,..,..,..,..,..,..,..
Low income,LIC,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.57031,0.585,0.60654,0.60814,0.6175,0.62789,0.63498,0.63762,0.63712,..,..,..,..,..,..,..,..
Low income,LIC,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,8.56797,8.70062,9.03599,9.16521,9.51469,9.5265,9.43839,9.48924,9.52799,..,..,..,..,..,..,..,..
Low income,LIC,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,1.34412,1.28368,1.15329,..,0.93178,..,..,..,..,..,..,..,..
Low income,LIC,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,71.49701,67.05182,66.134,..,65.8512,..,..,..,..,..,..,..,..
Low income,LIC,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,1.10558,1.07193,1.06577,1.057,1.05554,1.04719,1.04596,..,..,..,..,..,..,..
Low income,LIC,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,84.56395,84.1303,84.78407,84.95051,85.93365,86.4498,85.37037,..,..,..,..,..,..,..
Low income,LIC,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,1.06698,1.06834,1.0727,1.06291,1.07692,..,..,..,..,..,..,..
Low income,LIC,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,79.68474,81.19614,79.47762,80.70915,78.12167,..,..,..,..,..,..,..
Low income,LIC,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,208635.84003,214863.74365,225680.99213,237023.03162,246625.74508,245675.71508,248719.5004,..,..,..,..,..,..,..,..,..,..
Low income,LIC,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,69.1342086791992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,36763271,35113847,35125651,34792253,35232883,35451985,35675123,35510053,35997906,36368991,..,..,..,..,..,..,..
Low income,LIC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,64.95811,67.42303,68.34881,69.58265,70.04919,70.72305,71.29221,72.22252,72.59012,73.05502,..,..,..,..,..,..,..
Low income,LIC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,136279089,134337937,136767516,137699013,140412129,142748536,144446590,145954443,148960515,151871448,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,54.25216,56.16062,56.63294,57.62022,58.02705,58.58002,59.28539,60.10515,60.49671,60.95805,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.39410927935617,2.38965892971784,2.35306037856271,2.32958574466733,2.30923719203275,2.26374838546707,2.23936455995397,2.21136397451632,2.16777222764889,..,..,..,..,..,..,..,..
Low income,LIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,93.9,88.3,84.7,81.4,78.3,75.5,72.7,70.3,68.1,..,..,..,..,..,..,..,..
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,642.002849956505,697.763455650356,743.517119583818,799.48631559691,828.980274747152,796.012169545505,759.04890773352,789.463130215408,833.875876051462,..,..,..,..,..,..,..,..
Low income,LIC,GDP at market prices (current US$),NY.GDP.MKTP.CD,370611560267.823,413140286975.88,451250452445.657,497213177949.395,528351111973.394,520118496416.4,508651872173.688,542716057818.911,588230486530.751,..,..,..,..,..,..,..,..
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1729.03345168428,1774.89838882778,1833.55853774313,1932.0193481905,2029.2152286298,2057.38178507221,2095.55167758656,2184.87457681628,2287.80688750076,..,..,..,..,..,..,..,..
Low income,LIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,998126075806.958,1050903459869.32,1112811121558.73,1201553374001.53,1293321632781.81,1344303971153.14,1404265618698.88,1501991000941.3,1613858605546.13,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.76009,104.35496,105.38573,105.60234,104.19115,103.86704,106.74615,105.7984,99.55864,99.67082,..,..,..,..,..,..,..
Lower middle income,LMC,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,73.08374,74.79302,75.89226,77.5033,79.39322,79.54803,80.08716,79.69481,79.88604,79.50104,..,..,..,..,..,..,..
Lower middle income,LMC,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.85641,0.87047,0.91949,0.95822,0.993,0.9906,1.0089,1.02254,1.04057,1.06314,..,..,..,..,..,..,..
Lower middle income,LMC,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,17.3316,19.86435,20.7668,20.83175,21.93251,22.64999,22.73824,23.18916,23.67205,24.21063,..,..,..,..,..,..,..
Lower middle income,LMC,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,..,..,1.09146,1.09534,..,..,..,..,..,..,..
Lower middle income,LMC,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,88.71501,88.70149,..,..,..,..,..,..,..
Lower middle income,LMC,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,1.05222,1.04276,1.01328,1.01789,1.01389,1.02541,..,..,..,..,..,..,..
Lower middle income,LMC,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,83.25616,84.40867,85.09886,87.37759,87.37016,90.23089,87.93165,..,..,..,..,..,..,..
Lower middle income,LMC,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,1.04087,1.03532,1.02639,1.0514,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,88.79475,84.88614,91.22753,92.78046,..,..,..,..,..,..,..,..
